,Coherence,n_words,POS:PRON,POS:CCONJ,POS:SCONJ,open_closed_ratio,type_token_ratio,propositional_density,n_logical_operators,log10_freq_mean,semantic_diversity_mean,semantic_thematic_similarity,surprisal,coref_local,coref_global,n_constituents,mean_np_length,mean_vp_length,local_coherence,dependency_distance_mean,prop_adjacent_dependency_relation_mean,first_order_coherence,second_order_coherence
30,4,0.8434581220645494,0.38914305026932455,-0.4213271905327417,-0.41030005759874005,-0.15110029060417896,-0.198758829204699,-0.016252641710375902,0.0765500131446279,0.09374231443304586,0.005957019695113236,0.3677501044246506,1.0793590274867577,-0.17598258985690732,-0.467974081870867,-0.13171173448297377,0.13308740293669757,-0.25882543394648,-0.8095783579317756,-0.3912392391775443,0.7530917054504179,-1.2812311846491111,-1.039506926816818
31,5,4.155237214995828,1.0048515002073743,-0.645592970102113,0.061060994314845546,-0.5206604417492401,-1.4389352350341176,-0.8170066232459353,2.606356919039819,-0.0040948937384659885,-0.7567494803556856,-0.21205064269600174,0.4265282988222976,-0.21658176420662809,-0.3490140843469368,0.280059416449896,-0.2723076172944968,-0.6097291967714653,-0.7103879348649876,-0.5293150580276764,-0.49306810517600336,-0.9755771836699287,-1.1368104227986453
32,5,1.4274548817555561,0.14561279027918952,0.027538765057689096,-0.38540368386654206,-0.20019546276341413,-0.9263801578478912,-0.6196407115470669,0.25725050642285585,-0.3601725591981059,-0.8833182105609886,-0.30549967350133905,0.8270917401222712,-0.7479013937399294,-0.8990725395048068,-0.10198990704721837,-0.3855623226447659,-0.39649467964582147,-0.3078602468468394,-0.9144063880379858,0.3480374911974742,-0.7453796117502064,-1.3148036225798387
33,5,4.125667758808942,0.5502396610616797,0.9210169104985013,0.15367540487248516,0.2082358541680894,-1.2617850725206476,0.3051823399888358,5.316864318213238,0.20686563424769264,-1.1933890590864003,-1.0971870213258514,1.4469447433208817,-0.5609279386243259,-0.39221105678262397,-0.007533628233060467,-0.6354899792282356,-0.4761316887121242,-0.5605661800609063,-0.6866168055755869,0.023125657383863334,-0.9490885803925385,-0.47242966736777703
34,5,2.1888683785678813,-0.3762457355473558,0.9147013325684948,0.7851452020696368,0.780890565925816,-0.5310570281046382,0.8222746773066043,3.3291588921527304,-0.6178579777927098,0.3380153238144269,-0.8160856071733658,0.57246315178445,0.19229845809806925,0.0802699790407819,-0.9349115571791218,0.045283267788866655,0.03242033642114184,-0.6622094728668236,0.7034213567597605,-0.5410741782450843,-0.9430270989398238,-0.8971828484808696
35,4,0.3703468230743667,-0.3509217531716479,-1.3398879315152186,0.38655099158818085,1.1707433848080948,-0.1329616887024955,0.46048736500326093,-0.10415048013360004,-0.20117657649413437,1.0341277333076597,0.7166877610455211,0.4419879469114375,-0.2660068460236794,-0.6747656173352344,-0.6876027882423488,0.15152391850219676,0.3287444071170333,-0.2995280597305479,-0.7305689267966142,0.7995096159748898,-0.23162102974144957,-0.8356618196814192
36,5,0.16336062976616178,-0.29670374083894135,0.14763070814135149,-0.39431798648165245,0.8378282841230534,0.3209021592592776,0.6247456117790823,-0.10415048013360004,-2.1349768520354986,-0.5213173034930314,-0.9212662431385586,0.5111514857938213,-0.10028745404886007,-0.5623395501760594,0.14569198825075028,0.3118278589276355,1.2439281954113586,0.3471061926103009,-0.23254338643827147,1.1812892692505674,-0.10644830904847716,-0.6314470746881637
37,5,4.731841610640114,-0.677130562485323,-0.3999119051517256,0.30878615661230496,0.46192261912417243,-1.1828453544205542,0.1797496329733221,3.1484583988745025,-1.1369509285908133,-0.5789755734347508,-0.9858928690398551,1.0991725192084072,0.4417976275450368,-0.11225421928483721,-0.047605286632855015,0.6985863487109352,0.9506435233590342,-0.39819875300599683,0.5265404841912129,0.5110711530932638,-0.33588599030269706,-0.4108693716640881
38,5,2.2775767471285406,0.16811278222143383,0.8031295849595709,-0.46561957843083224,0.0847431733347261,-0.9400065584987175,0.7089916441979285,2.7870574123180467,-0.44606128458725386,-0.7529300303024129,-1.0942350300524155,0.8193422066513019,-0.05499976595857543,-0.2146905928793093,-0.3931944264372331,-0.47776685145370856,-0.6710640691132235,-0.00450802016645379,-0.7175473631898984,0.5720064967486387,-0.3714051520144625,-0.5108042930168314
39,5,4.8944736196679886,-1.1427089737856226,0.3451668704112923,-0.14952160813902307,0.9512772977239,-1.173670125929436,0.2895896929575158,4.955463331656782,-0.7748885325819366,-0.37029934101492584,-0.7281557210211023,1.0284476418007233,-0.656914311303994,-0.9348694743991941,-0.02241211100954787,0.7425291603057068,0.6904597842402821,-0.2951006832074323,1.0214383103445712,0.4661987715138349,0.00036497263145461616,-0.2437652770887263
40,4,0.946951218718652,0.3744770174001562,0.4238893274215677,-0.7928530932182076,0.8351285555493798,-0.5916075156653262,-0.1253839659223207,1.3414534660922235,-0.7645548783658445,-1.2165541018948678,-1.926635565797447,0.5440676834521376,2.0322594584692064,1.6966696959003233,0.5547378967727811,0.15367453896198077,0.2633232330277799,-0.3124585457535772,1.4324380253030953,0.40073700140805457,-0.1447148135500303,1.1974399121116306
41,4,-0.35410485350435056,-0.9005939971606842,0.1356211720704363,0.2670784157223933,1.0822764349757068,0.3421557527834992,1.3914513558042108,-0.28485097341182797,-0.7719058075867015,-0.9001362896695229,-2.025145123245338,3.849410430898643,2.2546723266459376,2.6327150290900763,0.11847833190661791,2.1875682193080577,2.9031550007957625,-0.7181124975878007,0.4199947247139729,1.1348819185058054,0.6007468760480017,1.088302900635521
42,4,4.236553219509766,0.4891891816176693,-0.9368680596286816,-0.6126096895443245,-0.18634381836718467,-1.0812958977962859,-0.3118793306811245,0.7993519862575397,-0.04989789141027507,-1.1436783461516504,-0.03862832778576189,1.2986390008074074,-0.7121564684972406,-0.8886929834561845,-0.46155152675782674,-0.6354899792282356,-0.9376073849611162,-0.5181571712386432,-1.767816671002132,0.3608261659472303,-0.3725534685191906,-0.2696374611481574
43,5,3.822580832893356,-0.5015668796148053,0.0912125009699131,-1.123840633154687,0.21824543458829573,-1.5144699883077402,-0.5441033887082954,4.0519608652656425,0.3165748926116134,-0.4852105124319227,-1.0655554204076685,0.8310061401652952,-0.9085329096453463,-0.6264751158725306,-0.3777492686503311,-0.21953835784262626,-0.33112101548691647,-0.25714032612603593,-0.5308269692328698,-0.5376961304719909,-0.6792908750553914,-1.0004018592671313
44,4,-0.058410291635486354,0.16955949846534998,-0.3020700669326276,-0.6248543470513654,0.006924794783360172,-0.240810996137237,-0.3807609676771842,-0.28485097341182797,0.1571407608747996,-1.6577220949769274,-1.451444554040752,1.140879079301336,0.14760304918217101,0.49246002401296596,0.5470867688730306,-0.42652798616136983,-0.6147762362442,-0.6027394291931916,-0.4058148490200298,0.17906391458595286,-0.5246556634871686,-0.36143852071802607
45,5,2.6102331292310126,-0.42094795107108707,0.418215284291716,0.08733877715209133,0.6984366431598342,-0.6359369024455581,0.9342774457449138,1.8835549459269072,-1.3233098904240856,-0.5591119513407752,-0.5679024441121275,0.5186085020536945,0.14175007896699418,0.06696622500348211,-0.36507327404564455,0.8197904265264211,0.3513162591475086,0.015132654843768543,-0.04542917922322752,1.2706205666851575,-0.05217081125174544,-0.6030225248559193
46,4,2.625017857324456,-0.2027813860696701,-0.6239819844151703,1.602184451022571,-0.13414412521963745,-0.8276647659057196,0.719209476751586,0.43795099970108375,-0.08207079345973933,0.8869362018460061,0.1516821694160604,0.12296375824855343,-0.0330028888861518,-0.45252804271826036,0.5517843363703039,-0.3176056371620562,-0.10743281523234918,-0.8699718130562709,-0.011316364105551738,0.09786183369754574,-0.5345359991269164,-0.6796040734927074
47,4,2.846788778726104,-0.8874772187567185,0.8409669602356408,-0.6706746328813012,0.9449557328814241,-0.8661833228637258,0.8972045555647811,4.23266135854387,-1.4415258866949299,-1.709428809510471,-0.9730155440399145,0.8734040864024183,0.20413417613851625,-0.1106320713460749,-0.8340219208456358,0.33934477199,0.06333702587868129,0.49660775562113735,0.24647180690444678,0.8531416532919387,0.15200723845092526,0.09934587402476493
48,4,4.036959390248282,-0.06489109885551698,0.4324799247999285,-0.44799248684665827,-0.12581104167499896,-1.5946254385435235,-0.5369780680249547,4.0519608652656425,0.8795933956867223,0.2981904688190889,-0.004204067116473461,-0.49206517272784234,0.39261110470121374,0.7212057346001286,0.246767280842558,-0.14918996003136578,-0.014138468296907543,-1.1313926384574329,-3.1866982133052293,-7.709198109450619,3.5768523705219955,3.438465186027559
49,4,0.008120984785008088,-0.8106951218905128,-1.262113420780479,-0.7209664735855768,2.3310214576098063,-0.02561150119011622,-0.041257661775262675,-0.8269524532465118,-0.6322323352007637,-2.0774018272664385,0.23202097667222946,2.3735244963466284,-0.838888476175865,-0.8896792564501685,-0.9146736910393881,-0.07515147795903786,-0.013591789572233672,-0.08218159156366714,-1.3667641793753087,-0.4365326895221195,-2.0148704561740534,-1.339302519441843
50,4,4.3252615880704255,1.1194662325169473,-0.025910119893830342,0.17871900728776677,-0.6411785839604917,-1.3967643672947054,-0.4119245933067786,3.3291588921527304,0.30716744937159174,0.08372487042132716,-0.279423333986083,0.34111457761474995,0.6094264524619011,0.08609700332422482,0.8827757736560633,-0.4781299605567881,-0.4427769197583207,-0.42159131551634615,-0.30426154388767074,-0.053794603269829,-0.5664742746682689,-0.8524732108630575
51,4,2.2258301988014892,-0.9476146975984309,0.4728053710442741,-0.04398435144097441,0.3807433161941445,-0.8283915698038773,0.1321508545363193,3.1484583988745025,-0.399384624705444,-1.1424012769870067,-1.3475665329746653,0.11550182272895561,0.3219811962826211,0.3553245847050171,-0.0459463823360095,1.2362852534417923,0.7356846191061924,-0.19728656809292489,0.6438990299188888,0.46989471507368424,0.08388669901323463,0.24545205613637291
52,5,3.1720527967818546,-0.993668543945553,0.5591927883811046,-0.6582366843581361,0.3028521011075925,-0.4772074295261235,0.302173702396468,2.9677579055962746,-1.4704730764733043,-0.16703369136242127,-0.2596632591375427,0.27553346027220443,-0.2089779054655431,-0.6950137022082136,-0.6359530682867535,0.8705480255566501,0.3661980688747392,-0.999492573546703,0.8793600157908018,0.28031132482964005,-0.37945369024196907,-0.20855454320887573
53,5,0.8212810299243846,-0.9888098898843088,-1.0320289238901412,-0.14239720446652526,0.36348246758754843,0.3264106616061227,-0.7723850741228809,0.25725050642285585,-1.8798274396655121,-0.8228308702479293,-0.22829427330365595,0.5907781500421266,-1.46945011724351,-1.3366391996593847,-0.6180433398749826,0.18405945188002987,0.7148576110555672,-1.3113944361987946,-0.2744877047964951,-0.85691039224948,-1.173512449076123,-1.141288384821855
54,5,4.096098302622055,0.7447126339139112,-0.06697022643108087,-0.9900172000565515,0.22794309732172818,-1.0424733581324805,-0.11532216154507224,2.064255439205135,-0.735935512258801,-1.6207240636195825,-0.9319884539041775,2.1638508040168993,-0.35981363396216426,-0.8167080079044237,0.15956217438743472,-0.5894959652872837,-0.42341324724066504,-0.19086750011160786,-0.9975981938963577,0.9008172454224429,-0.44575231965849904,-0.44261509901520996
55,5,2.7285109539785584,0.04916871631038791,-0.42526158192481195,-0.1541484541254009,0.5396499456572422,-1.1204389317335943,0.163920704512998,1.8835549459269072,-0.03623136576448371,-0.9452828947372839,-0.609111567138405,1.2695057022324785,-0.6621135731574761,-0.9203886500864841,0.218902448989606,-0.09645916374520551,-0.25435968079710497,-0.5532416449556743,-0.05620994449117669,-0.03293742302097858,-1.064694215295045,-1.2028930554726132
56,5,1.205683960353908,0.14845268578414558,0.07142935602940008,-0.5164345157917951,0.22367309151314851,-0.146497193092577,0.3675802860086641,0.9800524795357676,-0.7034998049821308,0.21626980047679742,-1.079947318153794,0.36634699114679076,0.045882463373575766,-0.2513165380351081,0.5217657343145566,0.32759181982819774,0.2706317485781872,-0.9361028267737764,0.43734296661197847,-0.037662256678170185,-0.9122734161385767,-0.4465439745449373
57,3,-0.7089383277469876,0.9014764651655831,0.010226365285511588,-0.9889102248933276,-0.3700559914393406,-0.1248050183923047,-0.681423219910548,-0.4655514666900559,0.10409020322042865,-0.5502047552568942,-0.7754483094899768,1.7739231299120628,-0.6049216927691738,0.1606879715542037,-0.3473300826078228,-0.5318770906799374,-1.289934756484193,-0.16827336583854127,-1.288979137841662,0.7472079050165669,-0.8793287370315482,-1.2254358007586168
58,5,1.9597050931195115,0.004093182249612157,0.6947479506942229,-0.5802487667562523,0.7145856747348408,-0.7802018480722734,0.7031008168794893,2.425656425761591,-0.30755259438469357,-1.4109940405739214,-1.2671799564115585,1.469583000037779,-0.383953063996188,-0.25568628283378264,-0.8450986966087116,-0.13913243663761213,-0.29726679654748345,0.08184002645946638,-0.528474532094283,0.3655501963924067,-0.38518175561378554,-0.8588049422708518
59,5,1.5161632503162155,0.22171068895889787,-0.6290651594512994,0.36043613577392747,0.25522685792423083,-0.7183830505032361,0.2976596672101244,0.7993519862575397,-0.5633701997314152,0.011420375124416512,-0.4697731404405425,0.2171169851784618,-0.8067753882572994,-0.5954614813391217,0.12797459720023713,-0.06261643299343994,-0.20400555740015616,-0.31435453354186726,-0.20382390029853104,0.14834325849019547,-1.096863929875529,-0.8999956764485316
60,4,4.850119435387659,-1.2428277961895369,0.013889185009721283,-0.4266665490548764,0.2507749876272452,-1.078422603427794,0.22107238393720602,2.9677579055962746,-0.7807179138211036,-0.017753380810611473,-0.18233764978672654,0.9192715891896563,-0.8146252541929487,-0.8730380971776683,-0.5811250741554149,0.5383855291168316,0.5500325216336469,-0.9391552588048885,0.11024923220782352,-0.4417148890380442,-0.6549385899494732,-0.6493485092936874
61,4,1.9301356369326252,-0.9066013841471835,0.14610958527735562,0.19676614000955978,0.7520441190241172,-0.12405979797852576,0.5691808763887335,1.5221539593704512,-0.838338598636707,-0.14545895105075707,-0.6722673653189267,0.578253387665598,-1.2912242574288009,-1.2607275865289225,-0.140176409106005,0.1529863404148498,-0.5285494812468101,-1.1767039917926958,0.17505513527895264,0.936963327167963,-0.8130855657683429,-0.9909136956037939
62,5,1.6418334391104827,2.0033158936178084,1.3525839854408872,0.3680987087819156,-0.7755295115044554,-1.1428387857053104,0.13997504193429408,2.606356919039819,1.1633525450231592,-0.2629760110985869,-0.19112347283191278,1.4447098910999376,0.2016304665530369,0.30885113173343726,0.7918871087309416,-0.4190671030357786,-0.07656869486817017,-0.22023011991919686,-1.1431439349983927,0.22651352695930185,-0.505712432780111,-0.5874112494710012
63,3,0.3333850028407587,-1.0674780627921125,0.31145808243457007,-0.3103328818861803,0.9274592727690257,0.32304276023255346,-1.0337940361242375,-0.28485097341182797,-0.730727876215542,0.6679956726923006,-0.6763215805279024,1.6236904039933828,-1.3346112011716509,-1.3552044826933687,-0.7774213958661516,0.7571573410248499,0.39024355454238274,-1.2057550467728617,0.22814163659234737,-1.2273290511177337,-1.0316937971524822,-0.7767927855352805
