,coref_local,coref_global,n_constituents,n_noun_phrases,n_verb_phrases,n_sub_clauses,n_prep_phrases,mean_np_length,mean_vp_length
258,0.26666666666666666,0.21932367149758455,194.0,97.0,72.0,9.0,16.0,2.0412371134020617,6.888888888888889
259,0.1,0.03870967741935484,111.0,53.0,41.0,7.0,10.0,3.188679245283019,8.804878048780488
260,0.4666666666666667,0.2916666666666667,97.0,48.0,36.0,4.0,9.0,2.4583333333333335,5.25
261,0.43478260869565216,0.44565217391304346,139.0,74.0,51.0,2.0,12.0,1.7567567567567568,3.8823529411764706
262,0.075,0.09268292682926829,156.0,80.0,54.0,11.0,11.0,2.0125,8.12962962962963
263,0.4444444444444444,0.3412698412698413,264.0,114.0,105.0,16.0,29.0,1.8333333333333333,7.352380952380952
264,0.45,0.3238095238095238,182.0,80.0,65.0,14.0,23.0,2.1,7.246153846153846
265,0.36585365853658536,0.22996515679442509,240.0,121.0,84.0,13.0,22.0,2.553719008264463,6.476190476190476
266,0.1388888888888889,0.15915915915915915,214.0,105.0,69.0,16.0,24.0,2.876190476190476,8.391304347826088
267,0.34615384615384615,0.42450142450142453,204.0,86.0,83.0,22.0,13.0,1.8953488372093024,6.855421686746988
268,0.3333333333333333,0.5238095238095238,116.0,66.0,23.0,8.0,19.0,4.166666666666667,6.565217391304348
269,0.5757575757575758,0.5383244206773619,319.0,155.0,125.0,17.0,22.0,1.9741935483870967,5.992
270,0.4,0.5272727272727272,74.0,32.0,30.0,8.0,4.0,2.0625,7.566666666666666
271,0.6666666666666666,0.48717948717948717,134.0,68.0,43.0,6.0,17.0,3.573529411764706,7.1395348837209305
272,0.6666666666666666,0.49783549783549785,197.0,94.0,71.0,11.0,21.0,2.0425531914893615,7.535211267605634
273,0.7777777777777778,0.6222222222222222,169.0,78.0,59.0,16.0,16.0,2.269230769230769,7.5423728813559325
274,0.6,0.6,97.0,42.0,36.0,8.0,11.0,1.880952380952381,8.194444444444445
275,0.8333333333333334,0.8366666666666667,183.0,86.0,74.0,12.0,11.0,1.3604651162790697,4.972972972972973
276,0.4,0.346031746031746,284.0,131.0,93.0,29.0,31.0,2.5877862595419847,8.709677419354838
277,0.3157894736842105,0.12105263157894737,186.0,100.0,52.0,10.0,24.0,3.67,7.173076923076923
278,0.0,0.06825396825396825,116.0,49.0,47.0,6.0,14.0,2.0408163265306123,8.829787234042554
279,0.3333333333333333,0.22564102564102564,176.0,76.0,67.0,20.0,13.0,2.8947368421052633,7.432835820895522
280,0.5,0.5512820512820513,163.0,78.0,54.0,8.0,23.0,2.7435897435897436,7.7407407407407405
281,0.3409090909090909,0.13232323232323231,204.0,107.0,69.0,13.0,15.0,2.6448598130841123,6.36231884057971
282,0.06451612903225806,0.036290322580645164,95.0,54.0,24.0,3.0,14.0,2.462962962962963,7.583333333333333
283,0.6,0.49047619047619045,154.0,75.0,54.0,7.0,18.0,1.9066666666666667,5.537037037037037
284,0.17073170731707318,0.10220673635307782,125.0,59.0,56.0,5.0,5.0,2.457627118644068,3.767857142857143
285,0.4,0.4666666666666667,51.0,27.0,18.0,1.0,5.0,2.037037037037037,9.055555555555555
286,0.4444444444444444,0.3216374269005848,154.0,68.0,57.0,16.0,13.0,2.088235294117647,6.982456140350878
287,0.0,0.09782608695652174,107.0,50.0,40.0,10.0,7.0,2.5,5.925
288,0.125,0.07954545454545454,127.0,63.0,45.0,5.0,14.0,1.8095238095238095,5.0
289,0.8,0.275,163.0,88.0,43.0,13.0,19.0,2.6136363636363638,6.511627906976744
290,0.21739130434782608,0.08333333333333333,143.0,63.0,50.0,9.0,21.0,2.1746031746031744,5.68
291,0.6153846153846154,0.46153846153846156,150.0,67.0,58.0,6.0,19.0,2.4029850746268657,8.017241379310345
292,0.17391304347826086,0.15579710144927536,146.0,67.0,59.0,11.0,9.0,2.8208955223880596,6.813559322033898
293,0.2692307692307692,0.27635327635327633,174.0,86.0,57.0,10.0,21.0,2.9767441860465116,6.12280701754386
294,0.23809523809523808,0.27705627705627706,104.0,55.0,30.0,2.0,17.0,2.4545454545454546,5.2
295,0.5294117647058824,0.3202614379084967,167.0,84.0,53.0,6.0,24.0,2.738095238095238,8.339622641509434
296,0.25,0.3382352941176471,152.0,65.0,61.0,7.0,19.0,2.5692307692307694,5.622950819672131
297,0.4230769230769231,0.31054131054131057,140.0,63.0,55.0,10.0,12.0,2.2857142857142856,5.545454545454546
298,0.5882352941176471,0.49673202614379086,156.0,66.0,57.0,20.0,13.0,2.227272727272727,5.456140350877193
299,0.23809523809523808,0.22510822510822512,126.0,56.0,54.0,3.0,13.0,1.8035714285714286,3.611111111111111
300,1.0,1.0,177.0,67.0,68.0,20.0,22.0,1.9253731343283582,6.588235294117647
301,0.19230769230769232,0.10541310541310542,107.0,55.0,38.0,5.0,9.0,3.090909090909091,7.026315789473684
302,0.5,0.3088235294117647,139.0,67.0,48.0,12.0,12.0,2.2238805970149254,6.083333333333333
303,0.5357142857142857,0.3374384236453202,138.0,67.0,50.0,7.0,14.0,2.373134328358209,4.08
304,0.3,0.1619047619047619,134.0,70.0,39.0,3.0,22.0,2.757142857142857,9.461538461538462
305,0.5882352941176471,0.38562091503267976,181.0,86.0,60.0,21.0,14.0,2.755813953488372,9.333333333333334
306,0.3181818181818182,0.22134387351778656,163.0,74.0,65.0,10.0,14.0,2.310810810810811,6.4
307,0.13157894736842105,0.11740890688259109,74.0,38.0,29.0,3.0,4.0,1.236842105263158,3.4482758620689653
308,0.5,0.2,162.0,72.0,54.0,15.0,21.0,3.3194444444444446,10.481481481481481
309,0.17391304347826086,0.15217391304347827,122.0,53.0,49.0,13.0,7.0,1.7735849056603774,5.408163265306122
310,0.2692307692307692,0.10541310541310542,145.0,71.0,50.0,8.0,16.0,2.028169014084507,4.44
311,0.041666666666666664,0.04666666666666667,100.0,53.0,29.0,3.0,15.0,2.6037735849056602,5.0344827586206895
312,0.5,0.4142857142857143,157.0,81.0,57.0,5.0,14.0,2.5925925925925926,5.192982456140351
313,0.21052631578947367,0.18421052631578946,115.0,61.0,37.0,4.0,13.0,2.3278688524590163,5.135135135135135
314,0.5294117647058824,0.35947712418300654,172.0,86.0,53.0,14.0,19.0,2.383720930232558,7.018867924528302
315,0.16666666666666666,0.14,126.0,58.0,45.0,10.0,13.0,2.2241379310344827,9.911111111111111
316,0.3181818181818182,0.233201581027668,127.0,65.0,44.0,9.0,9.0,2.5692307692307694,6.4772727272727275
317,0.08695652173913043,0.17028985507246377,133.0,57.0,52.0,8.0,16.0,2.0,7.346153846153846
318,0.038461538461538464,0.08547008547008547,121.0,62.0,40.0,6.0,13.0,2.7096774193548385,7.575
319,0.2777777777777778,0.23976608187134502,164.0,77.0,60.0,12.0,15.0,2.272727272727273,6.516666666666667
320,0.6111111111111112,0.5906432748538012,177.0,89.0,65.0,16.0,7.0,2.056179775280899,7.753846153846154
321,0.10344827586206896,0.16551724137931034,134.0,65.0,47.0,5.0,17.0,2.3692307692307693,6.1063829787234045
322,0.38095238095238093,0.21212121212121213,158.0,75.0,54.0,8.0,21.0,2.32,7.2592592592592595
323,0.24,0.18769230769230769,159.0,72.0,56.0,5.0,26.0,2.2916666666666665,6.267857142857143
324,0.20833333333333334,0.10333333333333333,142.0,64.0,47.0,11.0,20.0,2.34375,7.51063829787234
325,0.25,0.33088235294117646,163.0,82.0,46.0,9.0,26.0,3.731707317073171,9.08695652173913
326,0.3333333333333333,0.2328042328042328,135.0,65.0,47.0,5.0,18.0,1.8307692307692307,6.25531914893617
327,0.42857142857142855,0.24761904761904763,154.0,62.0,64.0,11.0,17.0,2.0161290322580645,8.171875
328,0.4375,0.29411764705882354,180.0,86.0,57.0,14.0,23.0,3.0348837209302326,7.298245614035087
329,0.45,0.4,170.0,77.0,62.0,12.0,19.0,2.4415584415584415,5.725806451612903
330,0.13793103448275862,0.04597701149425287,110.0,50.0,43.0,7.0,10.0,2.32,5.162790697674419
331,0.21428571428571427,0.13333333333333333,131.0,62.0,39.0,9.0,21.0,2.725806451612903,6.82051282051282
332,0.2857142857142857,0.23376623376623376,184.0,94.0,54.0,14.0,22.0,2.6382978723404253,7.851851851851852
333,0.16666666666666666,0.15666666666666668,128.0,63.0,45.0,2.0,18.0,2.8253968253968256,6.111111111111111
334,0.3888888888888889,0.27485380116959063,160.0,73.0,54.0,12.0,21.0,3.095890410958904,7.425925925925926
335,0.2777777777777778,0.22807017543859648,145.0,69.0,54.0,6.0,16.0,2.7971014492753623,6.777777777777778
336,0.42105263157894735,0.39473684210526316,161.0,70.0,63.0,12.0,16.0,2.2,6.253968253968254
337,0.25,0.18666666666666668,134.0,54.0,58.0,10.0,12.0,1.8888888888888888,7.103448275862069
338,0.7142857142857143,0.7428571428571429,174.0,80.0,59.0,20.0,15.0,2.1,5.6440677966101696
339,0.6111111111111112,0.3567251461988304,186.0,103.0,44.0,8.0,31.0,2.883495145631068,7.863636363636363
340,0.4166666666666667,0.2692307692307692,128.0,65.0,35.0,6.0,22.0,2.8615384615384616,7.228571428571429
341,0.6666666666666666,0.47953216374269003,145.0,65.0,51.0,6.0,23.0,2.0615384615384613,5.607843137254902
342,0.43478260869565216,0.2826086956521739,160.0,81.0,53.0,10.0,16.0,2.197530864197531,6.0
343,0.2,0.18461538461538463,138.0,62.0,53.0,10.0,13.0,2.338709677419355,6.264150943396227
344,0.03333333333333333,0.13333333333333333,104.0,45.0,48.0,7.0,4.0,1.8,6.979166666666667
345,0.3888888888888889,0.23391812865497075,148.0,66.0,61.0,8.0,13.0,2.303030303030303,7.491803278688525
346,0.0967741935483871,0.0907258064516129,92.0,44.0,40.0,4.0,4.0,1.6363636363636365,4.775
347,0.30434782608695654,0.32608695652173914,118.0,61.0,42.0,7.0,8.0,1.7049180327868851,4.357142857142857
348,0.23529411764705882,0.1437908496732026,105.0,56.0,30.0,5.0,14.0,2.8214285714285716,8.2
349,0.11764705882352941,0.0915032679738562,147.0,78.0,38.0,9.0,22.0,4.32051282051282,7.157894736842105
350,0.6956521739130435,0.5942028985507246,181.0,86.0,63.0,14.0,18.0,2.4069767441860463,5.396825396825397
351,0.5,0.42105263157894735,172.0,75.0,65.0,8.0,24.0,2.3066666666666666,6.2153846153846155
352,0.7647058823529411,0.6274509803921569,158.0,64.0,65.0,6.0,23.0,1.96875,6.1692307692307695
353,0.375,0.3161764705882353,132.0,67.0,38.0,7.0,20.0,2.537313432835821,6.447368421052632
354,0.06896551724137931,0.1103448275862069,132.0,72.0,40.0,3.0,17.0,2.6666666666666665,4.95
355,0.6,0.4380952380952381,162.0,70.0,63.0,10.0,19.0,1.8714285714285714,6.349206349206349
356,0.26666666666666666,0.20833333333333334,148.0,68.0,52.0,12.0,16.0,2.7941176470588234,11.192307692307692
357,0.2,0.11182795698924732,104.0,54.0,33.0,7.0,10.0,2.3518518518518516,4.484848484848484
358,0.4375,0.30113636363636365,173.0,88.0,59.0,4.0,22.0,2.4886363636363638,5.0
359,0.2727272727272727,0.2885375494071146,140.0,63.0,50.0,5.0,22.0,2.2063492063492065,6.34
360,0.35,0.22857142857142856,159.0,73.0,56.0,12.0,18.0,2.4794520547945207,6.107142857142857
361,0.1875,0.11553030303030302,166.0,78.0,57.0,7.0,24.0,1.8974358974358974,6.350877192982456
362,0.25,0.1354679802955665,100.0,42.0,45.0,8.0,5.0,1.5714285714285714,4.688888888888889
363,0.4090909090909091,0.44664031620553357,185.0,89.0,59.0,16.0,21.0,2.966292134831461,5.288135593220339
364,0.0,0.027586206896551724,78.0,39.0,28.0,4.0,7.0,3.5384615384615383,5.892857142857143
365,0.5833333333333334,0.5769230769230769,134.0,74.0,34.0,9.0,17.0,3.2567567567567566,6.529411764705882
366,0.47368421052631576,0.20526315789473684,179.0,88.0,59.0,9.0,23.0,3.0681818181818183,7.271186440677966
367,0.23333333333333334,0.2172043010752688,111.0,59.0,37.0,4.0,11.0,1.9322033898305084,4.351351351351352
368,0.1111111111111111,0.09523809523809523,102.0,52.0,36.0,5.0,9.0,3.5,5.722222222222222
369,0.7142857142857143,0.6060606060606061,194.0,84.0,73.0,13.0,24.0,2.4642857142857144,5.287671232876712
370,0.45454545454545453,0.33511586452762926,140.0,59.0,64.0,1.0,16.0,1.9322033898305084,5.59375
371,0.8823529411764706,0.7450980392156863,157.0,76.0,53.0,10.0,18.0,2.4078947368421053,4.943396226415095
372,0.5333333333333333,0.4166666666666667,140.0,67.0,45.0,5.0,23.0,2.4328358208955225,6.911111111111111
373,0.28,0.14461538461538462,135.0,69.0,45.0,8.0,13.0,2.782608695652174,6.288888888888889
374,0.04,0.09230769230769231,74.0,32.0,31.0,6.0,5.0,2.875,8.35483870967742
375,0.8235294117647058,0.6797385620915033,173.0,75.0,63.0,18.0,17.0,1.9466666666666668,5.142857142857143
376,0.13043478260869565,0.09057971014492754,143.0,75.0,41.0,8.0,19.0,3.1066666666666665,7.975609756097561
377,0.7555555555555555,0.6927536231884058,128.0,64.0,44.0,14.0,6.0,1.953125,8.0
378,0.5,0.3476190476190476,166.0,77.0,57.0,6.0,26.0,1.9350649350649352,6.43859649122807
379,0.42105263157894735,0.41578947368421054,139.0,66.0,52.0,10.0,11.0,2.287878787878788,5.134615384615385
380,0.22727272727272727,0.16205533596837945,139.0,67.0,47.0,11.0,14.0,2.925373134328358,6.702127659574468
381,0.1111111111111111,0.0873015873015873,112.0,53.0,37.0,7.0,15.0,2.1320754716981134,5.378378378378378
382,0.4117647058823529,0.3137254901960784,158.0,84.0,45.0,6.0,23.0,4.4523809523809526,6.4222222222222225
383,0.037037037037037035,0.07407407407407407,138.0,58.0,53.0,11.0,16.0,2.206896551724138,5.9245283018867925
384,0.3103448275862069,0.167816091954023,262.0,106.0,113.0,24.0,19.0,2.641509433962264,7.823008849557522
385,0.3235294117647059,0.19327731092436976,303.0,158.0,78.0,12.0,55.0,2.8544303797468356,6.17948717948718
386,0.5,0.49,329.0,156.0,104.0,17.0,52.0,2.7756410256410255,9.307692307692308
387,0.2916666666666667,0.29,235.0,101.0,90.0,17.0,27.0,1.9207920792079207,5.977777777777778
388,0.08695652173913043,0.0851063829787234,198.0,91.0,72.0,9.0,26.0,2.340659340659341,6.486111111111111
389,0.34782608695652173,0.40217391304347827,304.0,134.0,113.0,28.0,29.0,2.514925373134328,7.584070796460177
390,0.29310344827586204,0.217416715371128,213.0,118.0,55.0,7.0,33.0,2.3559322033898304,5.618181818181818
391,0.016666666666666666,0.05027322404371585,203.0,96.0,81.0,5.0,21.0,2.0104166666666665,5.604938271604938
392,0.38636363636363635,0.31313131313131315,258.0,111.0,102.0,24.0,21.0,2.234234234234234,5.813725490196078
393,0.5294117647058824,0.5424836601307189,177.0,73.0,73.0,13.0,18.0,2.191780821917808,6.136986301369863
394,0.2222222222222222,0.32748538011695905,159.0,59.0,68.0,18.0,14.0,2.406779661016949,5.647058823529412
395,0.7058823529411765,0.5294117647058824,322.0,129.0,131.0,28.0,34.0,1.8294573643410852,6.1603053435114505
396,0.2619047619047619,0.17718715393134,194.0,90.0,75.0,9.0,20.0,1.8333333333333333,6.346666666666667
397,0.6176470588235294,0.5865546218487395,291.0,121.0,132.0,19.0,19.0,2.049586776859504,5.643939393939394
398,0.3448275862068966,0.18620689655172415,165.0,85.0,51.0,11.0,18.0,1.776470588235294,5.411764705882353
399,0.9047619047619048,0.7965367965367965,296.0,129.0,112.0,26.0,29.0,2.6744186046511627,7.410714285714286
400,0.14705882352941177,0.0907563025210084,205.0,97.0,74.0,9.0,25.0,2.577319587628866,7.8108108108108105
401,0.09090909090909091,0.0595959595959596,188.0,89.0,66.0,7.0,26.0,2.898876404494382,8.227272727272727
402,0.32432432432432434,0.22475106685633,253.0,126.0,82.0,14.0,31.0,2.3015873015873014,5.634146341463414
403,0.36585365853658536,0.26480836236933797,229.0,113.0,77.0,11.0,28.0,2.424778761061947,5.3896103896103895
404,0.26666666666666666,0.17849462365591398,303.0,132.0,109.0,27.0,35.0,2.984848484848485,10.926605504587156
405,0.4642857142857143,0.32019704433497537,232.0,104.0,90.0,18.0,20.0,2.5384615384615383,6.388888888888889
406,0.6666666666666666,0.8095238095238095,122.0,54.0,39.0,11.0,18.0,2.2222222222222223,10.35897435897436
407,0.5185185185185185,0.42592592592592593,321.0,153.0,112.0,23.0,33.0,1.8562091503267975,6.080357142857143
408,0.6842105263157895,0.6,304.0,133.0,106.0,32.0,33.0,2.511278195488722,10.216981132075471
409,0.7368421052631579,0.5842105263157895,269.0,115.0,95.0,17.0,42.0,3.5043478260869567,7.08421052631579
410,0.5135135135135135,0.465149359886202,254.0,121.0,98.0,8.0,27.0,1.7272727272727273,5.795918367346939
411,0.4166666666666667,0.32,291.0,129.0,96.0,30.0,36.0,2.798449612403101,8.1875
412,0.4230769230769231,0.39316239316239315,223.0,103.0,82.0,10.0,28.0,2.0485436893203883,6.439024390243903
413,0.13333333333333333,0.1913978494623656,284.0,127.0,93.0,25.0,39.0,3.37007874015748,9.21505376344086
414,0.16666666666666666,0.09080841638981174,242.0,117.0,80.0,12.0,33.0,2.4358974358974357,6.45
415,0.17857142857142858,0.12807881773399016,198.0,90.0,79.0,11.0,18.0,2.011111111111111,5.746835443037975
416,0.6923076923076923,0.6068376068376068,302.0,158.0,90.0,21.0,33.0,3.3607594936708862,8.28888888888889
417,0.2553191489361702,0.16666666666666666,216.0,101.0,85.0,15.0,15.0,1.9108910891089108,5.458823529411765
418,0.8095238095238095,0.7662337662337663,272.0,131.0,98.0,15.0,28.0,1.9694656488549618,5.724489795918367
419,0.037037037037037035,0.07936507936507936,139.0,63.0,55.0,4.0,17.0,2.2222222222222223,5.4
420,0.2608695652173913,0.23866790009250693,197.0,82.0,83.0,11.0,21.0,1.7926829268292683,7.578313253012048
421,0.041666666666666664,0.07908163265306123,193.0,90.0,77.0,9.0,17.0,2.2111111111111112,5.571428571428571
422,0.631578947368421,0.5421052631578948,176.0,88.0,58.0,12.0,18.0,2.5568181818181817,6.103448275862069
423,0.7037037037037037,0.58994708994709,286.0,148.0,84.0,18.0,36.0,3.0135135135135136,7.571428571428571
424,0.625,0.5056818181818182,280.0,135.0,94.0,16.0,35.0,2.585185185185185,6.531914893617022
425,0.22916666666666666,0.12329931972789115,263.0,129.0,93.0,16.0,25.0,2.496124031007752,5.247311827956989
426,0.14893617021276595,0.10815602836879433,186.0,86.0,74.0,8.0,18.0,2.2325581395348837,5.027027027027027
427,0.10526315789473684,0.07368421052631578,101.0,56.0,25.0,5.0,15.0,3.2142857142857144,6.68
428,0.28,0.27076923076923076,281.0,111.0,117.0,26.0,27.0,2.4054054054054053,8.068376068376068
429,0.1836734693877551,0.16,217.0,102.0,76.0,9.0,30.0,2.607843137254902,6.171052631578948
430,0.0784313725490196,0.07088989441930618,252.0,121.0,87.0,14.0,30.0,2.0578512396694215,6.666666666666667
431,0.08108108108108109,0.05405405405405406,207.0,105.0,61.0,10.0,31.0,3.019047619047619,6.557377049180328
432,0.46153846153846156,0.4672364672364672,257.0,118.0,93.0,18.0,28.0,2.1271186440677967,6.301075268817204
433,0.37037037037037035,0.2566137566137566,265.0,114.0,97.0,28.0,26.0,3.280701754385965,7.288659793814433
434,0.375,0.2916666666666667,234.0,114.0,81.0,19.0,20.0,2.456140350877193,6.012345679012346
435,0.19444444444444445,0.07657657657657657,102.0,51.0,35.0,4.0,12.0,1.8823529411764706,4.228571428571429
436,0.27586206896551724,0.16091954022988506,277.0,127.0,95.0,19.0,36.0,2.5826771653543306,6.494736842105263
437,0.3125,0.23674242424242425,233.0,105.0,81.0,15.0,32.0,1.8761904761904762,6.7407407407407405
438,0.875,0.8768292682926829,297.0,123.0,135.0,18.0,21.0,2.089430894308943,5.525925925925926
439,0.06,0.05019607843137255,139.0,70.0,51.0,7.0,11.0,2.8142857142857145,5.764705882352941
440,0.5789473684210527,0.4,187.0,94.0,56.0,4.0,33.0,3.765957446808511,6.892857142857143
441,0.6785714285714286,0.5049261083743842,280.0,129.0,107.0,19.0,25.0,2.193798449612403,6.0
442,0.5483870967741935,0.2762096774193548,183.0,96.0,58.0,10.0,19.0,2.75,5.4655172413793105
443,0.18181818181818182,0.07474747474747474,199.0,104.0,64.0,7.0,24.0,3.6153846153846154,8.359375
444,0.24242424242424243,0.19786096256684493,181.0,75.0,78.0,11.0,17.0,1.8666666666666667,5.67948717948718
445,0.07142857142857142,0.10344827586206896,192.0,93.0,61.0,15.0,23.0,3.3870967741935485,7.278688524590164
446,0.5,0.5047619047619047,110.0,54.0,40.0,5.0,11.0,2.3333333333333335,6.7
447,0.10256410256410256,0.09871794871794871,213.0,115.0,64.0,8.0,26.0,2.8173913043478263,8.703125
448,0.7083333333333334,0.47333333333333333,257.0,123.0,81.0,25.0,28.0,2.7154471544715446,6.654320987654321
449,0.10526315789473684,0.2,168.0,85.0,49.0,14.0,20.0,3.0941176470588236,6.714285714285714
450,0.24390243902439024,0.1091753774680604,222.0,109.0,74.0,10.0,29.0,2.3944954128440368,5.864864864864865
451,0.20512820512820512,0.12179487179487179,244.0,118.0,80.0,13.0,33.0,2.6016949152542375,5.5375
452,0.32142857142857145,0.3054187192118227,190.0,97.0,63.0,8.0,22.0,2.3608247422680413,6.142857142857143
453,1.0,0.9411764705882353,337.0,151.0,122.0,39.0,25.0,2.947019867549669,7.336065573770492
454,0.4878048780487805,0.3867595818815331,299.0,131.0,131.0,20.0,17.0,1.9312977099236641,5.2748091603053435
455,0.4482758620689655,0.296551724137931,197.0,80.0,84.0,18.0,15.0,1.6375,6.392857142857143
456,0.5588235294117647,0.4436974789915966,310.0,136.0,114.0,27.0,33.0,2.2279411764705883,5.754385964912281
457,0.35555555555555557,0.2743961352657005,265.0,134.0,83.0,9.0,39.0,2.291044776119403,5.602409638554217
458,0.3684210526315789,0.35789473684210527,187.0,96.0,57.0,12.0,22.0,3.3645833333333335,7.649122807017544
459,0.3137254901960784,0.20588235294117646,251.0,110.0,107.0,10.0,24.0,1.8545454545454545,5.616822429906542
460,0.6,0.580952380952381,247.0,120.0,69.0,15.0,43.0,3.475,9.231884057971014
461,0.125,0.2777777777777778,116.0,51.0,45.0,9.0,11.0,1.8431372549019607,6.6
462,0.45454545454545453,0.3333333333333333,109.0,49.0,38.0,12.0,10.0,3.5306122448979593,10.973684210526315
463,0.3142857142857143,0.22063492063492063,256.0,118.0,94.0,16.0,28.0,2.7457627118644066,6.851063829787234
464,1.0,1.0,267.0,113.0,105.0,23.0,26.0,3.1238938053097347,6.695238095238095
465,0.4444444444444444,0.2747747747747748,293.0,151.0,86.0,15.0,41.0,2.662251655629139,5.325581395348837
466,0.9354838709677419,0.8951612903225806,258.0,116.0,106.0,14.0,22.0,2.0948275862068964,6.264150943396227
467,0.5,0.4734848484848485,277.0,123.0,111.0,21.0,22.0,2.268292682926829,6.0
468,0.6923076923076923,0.7252747252747253,172.0,93.0,43.0,8.0,28.0,2.3870967741935485,6.325581395348837
469,0.2702702702702703,0.21906116642958748,244.0,112.0,86.0,15.0,31.0,2.1875,4.976744186046512
470,0.2972972972972973,0.1507823613086771,240.0,106.0,92.0,14.0,28.0,2.5,6.369565217391305
471,0.45,0.4,234.0,120.0,62.0,5.0,47.0,2.8,6.967741935483871
472,0.1724137931034483,0.21379310344827587,256.0,114.0,93.0,14.0,35.0,2.2982456140350878,6.881720430107527
473,0.32608695652173914,0.1702127659574468,247.0,117.0,91.0,10.0,29.0,2.0,5.571428571428571
474,0.09803921568627451,0.11840120663650075,215.0,101.0,80.0,8.0,26.0,1.8316831683168318,6.9875
475,0.5833333333333334,0.5766666666666667,269.0,118.0,89.0,17.0,45.0,2.457627118644068,8.348314606741573
476,0.23809523809523808,0.19047619047619047,74.0,33.0,33.0,5.0,3.0,1.303030303030303,4.696969696969697
477,0.6666666666666666,0.35555555555555557,115.0,58.0,32.0,5.0,20.0,3.086206896551724,8.46875
478,0.11428571428571428,0.12380952380952381,220.0,109.0,69.0,18.0,24.0,3.5045871559633026,8.608695652173912
479,0.40540540540540543,0.23897581792318634,260.0,124.0,90.0,14.0,32.0,2.411290322580645,5.766666666666667
480,0.5294117647058824,0.5109243697478991,270.0,120.0,100.0,13.0,37.0,2.1666666666666665,5.62
481,0.2564102564102564,0.2128205128205128,269.0,129.0,89.0,15.0,36.0,2.7364341085271318,6.112359550561798
482,0.42857142857142855,0.2955665024630542,307.0,149.0,100.0,19.0,39.0,3.0805369127516777,6.17
483,0.4482758620689655,0.3931034482758621,281.0,123.0,105.0,22.0,31.0,2.3739837398373984,6.419047619047619
484,0.375,0.18027210884353742,258.0,120.0,94.0,16.0,28.0,2.033333333333333,5.797872340425532
485,0.2619047619047619,0.2159468438538206,264.0,130.0,95.0,14.0,25.0,2.4923076923076923,5.326315789473684
486,0.4634146341463415,0.32984901277584205,336.0,161.0,115.0,25.0,35.0,3.267080745341615,6.460869565217391
487,0.4583333333333333,0.36333333333333334,244.0,99.0,102.0,16.0,27.0,1.8282828282828283,7.147058823529412
488,0.5405405405405406,0.39544807965860596,220.0,106.0,77.0,15.0,22.0,1.7169811320754718,5.337662337662338
489,0.34782608695652173,0.2414431082331175,286.0,146.0,95.0,14.0,31.0,2.280821917808219,6.3052631578947365
490,0.5333333333333333,0.42795698924731185,217.0,94.0,89.0,12.0,22.0,2.3085106382978724,6.449438202247191
491,0.631578947368421,0.33157894736842103,299.0,147.0,94.0,13.0,45.0,2.9863945578231292,7.98936170212766
492,0.0847457627118644,0.08022598870056497,221.0,103.0,94.0,9.0,15.0,1.5922330097087378,4.627659574468085
493,0.391304347826087,0.3695652173913043,253.0,113.0,88.0,14.0,38.0,2.433628318584071,6.909090909090909
494,0.2537313432835821,0.1154521510096576,147.0,66.0,70.0,3.0,8.0,1.393939393939394,3.4571428571428573
495,0.3333333333333333,0.25846702317290554,280.0,137.0,107.0,10.0,26.0,2.9051094890510947,6.093457943925234
496,0.6842105263157895,0.5894736842105263,271.0,126.0,85.0,18.0,42.0,2.6031746031746033,7.564705882352941
497,0.037037037037037035,0.059932659932659935,179.0,90.0,61.0,8.0,20.0,2.588888888888889,4.918032786885246
498,0.47058823529411764,0.30718954248366015,284.0,129.0,92.0,18.0,45.0,3.62015503875969,12.391304347826088
499,0.43243243243243246,0.39260312944523473,224.0,120.0,64.0,8.0,32.0,2.375,5.71875
500,0.045454545454545456,0.05656565656565657,222.0,116.0,59.0,13.0,34.0,3.2586206896551726,8.23728813559322
501,1.0,0.6666666666666666,88.0,40.0,31.0,9.0,8.0,2.2,7.67741935483871
502,0.3103448275862069,0.10804597701149425,247.0,123.0,81.0,18.0,25.0,2.7154471544715446,7.604938271604938
503,0.20512820512820512,0.1076923076923077,193.0,84.0,86.0,9.0,14.0,1.7976190476190477,5.8023255813953485
504,0.3541666666666667,0.304421768707483,212.0,105.0,81.0,11.0,15.0,1.723809523809524,4.37037037037037
505,0.7297297297297297,0.6927453769559033,297.0,133.0,116.0,14.0,34.0,2.1278195488721803,5.612068965517241
506,0.23333333333333334,0.27956989247311825,192.0,102.0,58.0,9.0,23.0,2.4607843137254903,5.4655172413793105
507,0.4666666666666667,0.28817204301075267,231.0,98.0,90.0,16.0,27.0,2.0306122448979593,5.9
508,0.2903225806451613,0.1350806451612903,171.0,76.0,69.0,7.0,19.0,2.460526315789474,5.507246376811594
509,0.20689655172413793,0.16551724137931034,239.0,120.0,72.0,13.0,34.0,3.35,7.638888888888889
510,0.47058823529411764,0.1895424836601307,248.0,106.0,94.0,23.0,25.0,2.8207547169811322,8.808510638297872
511,0.275,0.21951219512195122,224.0,102.0,86.0,18.0,18.0,1.8137254901960784,5.8023255813953485
512,0.5769230769230769,0.50997150997151,261.0,116.0,95.0,30.0,20.0,2.353448275862069,7.747368421052632
513,0.2982456140350877,0.19177253478523895,212.0,99.0,87.0,10.0,16.0,1.6363636363636365,5.333333333333333
